timestamp,protocol,src_ip,dst_ip,dst_port
2025-10-29T00:25:17.602135,TCP,10.0.3.213,23.58.95.138,80
2025-10-29T00:25:17.604188,TCP,10.0.3.213,23.58.95.138,80
2025-10-29T00:25:17.605117,TCP,23.58.95.138,10.0.3.213,63083
2025-10-29T00:25:17.614094,TCP,23.58.95.138,10.0.3.213,63084
2025-10-29T00:25:17.615105,TCP,10.0.3.213,23.58.95.138,80
2025-10-29T00:25:17.616617,TCP,10.0.3.213,23.58.95.138,80
2025-10-29T00:25:17.617624,TCP,23.58.95.138,10.0.3.213,63084
2025-10-29T00:25:17.643690,TCP,23.58.95.138,10.0.3.213,63083
2025-10-29T00:25:17.644687,TCP,10.0.3.213,23.58.95.138,80
2025-10-29T00:25:17.645697,TCP,10.0.3.213,23.58.95.138,80
2025-10-29T00:25:17.666580,TCP,23.58.95.138,10.0.3.213,63084
2025-10-29T00:25:17.667579,TCP,10.0.3.213,23.58.95.138,80
2025-10-29T00:25:17.667579,TCP,10.0.3.213,23.58.95.138,80
2025-10-29T00:25:17.681176,TCP,23.58.95.138,10.0.3.213,63083
2025-10-29T00:25:17.711584,TCP,23.58.95.138,10.0.3.213,63084
2025-10-29T00:25:18.892943,TCP,10.0.3.213,162.159.61.3,443
2025-10-29T00:25:18.893945,TCP,10.0.3.213,162.159.61.3,443
2025-10-29T00:25:18.894943,TCP,10.0.3.213,162.159.61.3,443
2025-10-29T00:25:18.895949,TCP,10.0.3.213,162.159.61.3,443
2025-10-29T00:25:18.896944,TCP,10.0.3.213,162.159.61.3,443
2025-10-29T00:25:18.918302,TCP,162.159.61.3,10.0.3.213,57630
2025-10-29T00:25:18.921154,TCP,162.159.61.3,10.0.3.213,57630
2025-10-29T00:25:18.923152,TCP,162.159.61.3,10.0.3.213,57630
2025-10-29T00:25:18.924153,TCP,10.0.3.213,162.159.61.3,443
2025-10-29T00:25:18.925151,TCP,162.159.61.3,10.0.3.213,57630
2025-10-29T00:25:18.926150,TCP,162.159.61.3,10.0.3.213,57630
2025-10-29T00:25:18.927149,TCP,162.159.61.3,10.0.3.213,57630
2025-10-29T00:25:18.927149,TCP,10.0.3.213,162.159.61.3,443
2025-10-29T00:25:18.928151,TCP,10.0.3.213,142.250.66.14,443
2025-10-29T00:25:18.929150,TCP,10.0.3.213,162.159.61.3,443
2025-10-29T00:25:18.961320,TCP,142.250.66.14,10.0.3.213,56603
2025-10-29T00:25:18.962333,TCP,10.0.3.213,142.250.66.14,443
2025-10-29T00:25:18.963331,TCP,10.0.3.213,142.250.66.14,443
2025-10-29T00:25:18.964574,TCP,10.0.3.213,142.250.66.14,443
2025-10-29T00:25:18.991473,TCP,162.159.61.3,10.0.3.213,57630
2025-10-29T00:25:19.046118,TCP,10.0.3.213,142.250.66.14,443
2025-10-29T00:25:19.047106,TCP,142.250.66.14,10.0.3.213,56603
2025-10-29T00:25:19.346162,TCP,142.250.66.14,10.0.3.213,56603
2025-10-29T00:25:19.347120,TCP,142.250.66.14,10.0.3.213,56603
2025-10-29T00:25:19.348155,TCP,10.0.3.213,142.250.66.14,443
2025-10-29T00:25:19.350122,TCP,10.0.3.213,142.250.66.14,443
2025-10-29T00:25:19.350122,TCP,10.0.3.213,142.250.66.14,443
2025-10-29T00:25:19.351629,TCP,10.0.3.213,142.250.66.14,443
2025-10-29T00:25:19.352635,TCP,10.0.3.213,142.250.66.14,443
2025-10-29T00:25:19.381826,TCP,142.250.66.14,10.0.3.213,56603
2025-10-29T00:25:19.382814,TCP,10.0.3.213,142.250.66.14,443
2025-10-29T00:25:19.383803,TCP,142.250.66.14,10.0.3.213,56603
2025-10-29T00:25:19.424246,TCP,142.250.66.14,10.0.3.213,56603
2025-10-29T00:25:19.434205,TCP,10.0.3.213,142.250.66.14,443
2025-10-29T00:25:19.512506,TCP,142.250.66.14,10.0.3.213,56603
2025-10-29T00:25:19.514466,TCP,142.250.66.14,10.0.3.213,56603
2025-10-29T00:25:19.515466,TCP,10.0.3.213,142.250.66.14,443
2025-10-29T00:25:19.565077,TCP,142.250.66.14,10.0.3.213,56603
2025-10-29T00:25:19.567077,TCP,10.0.3.213,142.250.66.14,443
2025-10-29T00:25:19.568078,TCP,10.0.3.213,142.250.66.14,443
2025-10-29T00:25:19.593953,TCP,142.250.66.14,10.0.3.213,56603
2025-10-29T00:25:20.667529,UDP,10.0.3.213,224.0.0.251,5353
2025-10-29T00:25:20.671580,UDP,10.0.3.213,224.0.0.251,5353
2025-10-29T00:25:20.674580,UDP,10.0.3.213,224.0.0.251,5353
2025-10-29T00:25:22.284438,TCP,142.251.223.10,10.0.3.213,59334
2025-10-29T00:25:22.299687,TCP,10.0.3.213,142.251.223.10,443
2025-10-29T00:25:22.300646,TCP,10.0.3.213,142.251.223.10,443
2025-10-29T00:25:22.317317,TCP,142.251.223.10,10.0.3.213,59334
2025-10-29T00:25:22.318313,TCP,142.251.223.10,10.0.3.213,59334
2025-10-29T00:25:25.051571,TCP,104.18.39.21,10.0.3.213,56120
2025-10-29T00:25:25.052525,TCP,10.0.3.213,104.18.39.21,443
2025-10-29T00:25:25.069578,TCP,104.18.39.21,10.0.3.213,56120
2025-10-29T00:25:28.165547,UDP,10.0.3.213,1.1.1.1,53
2025-10-29T00:25:28.191736,UDP,1.1.1.1,10.0.3.213,58433
2025-10-29T00:25:28.635941,UDP,10.0.3.213,224.0.0.251,5353
2025-10-29T00:25:28.745767,UDP,10.0.3.213,224.0.0.251,5353
2025-10-29T00:25:29.654502,TCP,142.251.223.10,10.0.3.213,59334
2025-10-29T00:25:29.665766,TCP,10.0.3.213,142.251.223.10,443
2025-10-29T00:25:29.666761,TCP,10.0.3.213,142.251.223.10,443
2025-10-29T00:25:29.699667,TCP,142.251.223.10,10.0.3.213,59334
2025-10-29T00:25:29.700673,TCP,142.251.223.10,10.0.3.213,59334
2025-10-29T00:25:32.563188,TCP,10.0.3.213,106.51.156.138,443
2025-10-29T00:25:32.595163,TCP,106.51.156.138,10.0.3.213,59339
2025-10-29T00:25:33.687066,TCP,10.0.3.213,162.159.135.232,443
2025-10-29T00:25:33.736339,TCP,162.159.135.232,10.0.3.213,59346
2025-10-29T00:25:34.423362,TCP,10.0.3.213,74.125.68.188,443
2025-10-29T00:25:34.495400,TCP,74.125.68.188,10.0.3.213,49611
2025-10-29T00:25:34.582409,TCP,10.0.3.213,142.250.66.14,443
2025-10-29T00:25:34.583408,TCP,10.0.3.213,142.250.66.14,443
2025-10-29T00:25:34.584409,TCP,10.0.3.213,142.250.66.14,443
2025-10-29T00:25:34.617214,TCP,142.250.66.14,10.0.3.213,56603
2025-10-29T00:25:34.618215,TCP,142.250.66.14,10.0.3.213,56603
2025-10-29T00:25:34.619225,TCP,142.250.66.14,10.0.3.213,56603
2025-10-29T00:25:34.620216,TCP,142.250.66.14,10.0.3.213,56603
2025-10-29T00:25:34.672011,TCP,10.0.3.213,142.250.66.14,443
2025-10-29T00:25:34.735137,TCP,142.250.66.14,10.0.3.213,56603
2025-10-29T00:25:34.737141,TCP,142.250.66.14,10.0.3.213,56603
2025-10-29T00:25:34.738162,TCP,10.0.3.213,142.250.66.14,443
2025-10-29T00:25:34.739147,TCP,10.0.3.213,142.250.66.14,443
2025-10-29T00:25:34.741140,TCP,142.250.66.14,10.0.3.213,56603
2025-10-29T00:25:34.742138,TCP,142.250.66.14,10.0.3.213,56603
2025-10-29T00:25:34.743136,TCP,142.250.66.14,10.0.3.213,56603
2025-10-29T00:25:34.744136,TCP,10.0.3.213,142.250.66.14,443
2025-10-29T00:25:34.744136,TCP,10.0.3.213,142.250.66.14,443
2025-10-29T00:25:34.768293,TCP,142.250.66.14,10.0.3.213,56603
2025-10-29T00:25:36.224944,TCP,10.0.3.213,104.18.39.21,443
2025-10-29T00:25:36.229940,TCP,10.0.3.213,142.251.221.132,443
2025-10-29T00:25:36.242985,TCP,104.18.39.21,10.0.3.213,56120
2025-10-29T00:25:36.248956,TCP,142.251.221.132,10.0.3.213,57663
2025-10-29T00:25:36.249940,TCP,10.0.3.213,142.251.221.132,443
2025-10-29T00:25:36.250951,TCP,10.0.3.213,142.251.221.132,443
2025-10-29T00:25:36.251947,TCP,10.0.3.213,142.251.221.132,443
2025-10-29T00:25:36.301550,TCP,10.0.3.213,142.251.221.132,443
2025-10-29T00:25:36.302556,TCP,142.251.221.132,10.0.3.213,57663
2025-10-29T00:25:36.314309,TCP,142.251.221.132,10.0.3.213,57663
2025-10-29T00:25:36.315309,TCP,142.251.221.132,10.0.3.213,57663
2025-10-29T00:25:36.315309,TCP,10.0.3.213,142.251.221.132,443
2025-10-29T00:25:36.316313,TCP,142.251.221.132,10.0.3.213,57663
2025-10-29T00:25:36.317310,TCP,10.0.3.213,142.251.221.132,443
2025-10-29T00:25:36.342066,TCP,142.251.221.132,10.0.3.213,57663
2025-10-29T00:25:36.498193,TCP,104.18.39.21,10.0.3.213,56120
2025-10-29T00:25:36.552472,TCP,10.0.3.213,104.18.39.21,443
2025-10-29T00:25:42.367437,TCP,142.251.223.10,10.0.3.213,59334
2025-10-29T00:25:42.379209,TCP,10.0.3.213,142.251.223.10,443
2025-10-29T00:25:42.380207,TCP,10.0.3.213,142.251.223.10,443
2025-10-29T00:25:42.395720,TCP,142.251.223.10,10.0.3.213,59334
2025-10-29T00:25:42.396729,TCP,142.251.223.10,10.0.3.213,59334
2025-10-29T00:25:45.051625,TCP,104.18.39.21,10.0.3.213,56120
2025-10-29T00:25:45.052634,TCP,10.0.3.213,104.18.39.21,443
2025-10-29T00:25:45.072122,TCP,104.18.39.21,10.0.3.213,56120
2025-10-29T00:25:46.296288,TCP,142.251.221.132,10.0.3.213,57663
2025-10-29T00:25:46.297340,TCP,10.0.3.213,142.251.221.132,443
2025-10-29T00:25:49.086333,TCP,10.0.3.213,142.250.182.67,443
2025-10-29T00:25:49.111623,TCP,142.250.182.67,10.0.3.213,55407
2025-10-29T00:25:49.477401,TCP,142.251.223.10,10.0.3.213,59334
2025-10-29T00:25:49.492643,TCP,10.0.3.213,142.251.223.10,443
2025-10-29T00:25:49.493636,TCP,10.0.3.213,142.251.223.10,443
2025-10-29T00:25:49.539908,TCP,142.251.223.10,10.0.3.213,59334
2025-10-29T00:25:49.540910,TCP,142.251.223.10,10.0.3.213,59334
2025-10-29T00:25:49.836277,TCP,10.0.3.213,142.251.43.234,443
2025-10-29T00:25:49.866182,TCP,142.251.43.234,10.0.3.213,60324
2025-10-29T00:25:49.898863,TCP,10.0.3.213,142.251.43.234,443
2025-10-29T00:25:49.926750,TCP,142.251.43.234,10.0.3.213,57997
2025-10-29T00:25:51.232539,TCP,10.0.3.213,142.250.66.14,443
2025-10-29T00:25:51.233542,TCP,10.0.3.213,142.250.66.14,443
2025-10-29T00:25:51.234542,TCP,10.0.3.213,142.250.66.14,443
2025-10-29T00:25:51.235540,TCP,10.0.3.213,142.250.66.14,443
2025-10-29T00:25:51.269952,TCP,142.250.66.14,10.0.3.213,56603
2025-10-29T00:25:51.270836,TCP,142.250.66.14,10.0.3.213,56603
2025-10-29T00:25:51.323307,TCP,10.0.3.213,142.250.66.14,443
2025-10-29T00:25:51.401454,TCP,142.250.66.14,10.0.3.213,56603
2025-10-29T00:25:51.404206,TCP,142.250.66.14,10.0.3.213,56603
2025-10-29T00:25:51.405181,TCP,142.250.66.14,10.0.3.213,56603
2025-10-29T00:25:51.406185,TCP,10.0.3.213,142.250.66.14,443
2025-10-29T00:25:51.407180,TCP,10.0.3.213,142.250.66.14,443
2025-10-29T00:25:51.417178,TCP,142.250.66.14,10.0.3.213,56603
2025-10-29T00:25:51.419179,TCP,10.0.3.213,142.250.66.14,443
2025-10-29T00:25:51.454301,TCP,142.250.66.14,10.0.3.213,56603
2025-10-29T00:25:51.455173,TCP,10.0.3.213,142.250.66.14,443
2025-10-29T00:25:51.456169,TCP,10.0.3.213,142.250.66.14,443
2025-10-29T00:25:51.457170,TCP,10.0.3.213,142.250.66.14,443
2025-10-29T00:25:51.458168,TCP,10.0.3.213,142.251.221.132,443
2025-10-29T00:25:51.459169,TCP,10.0.3.213,162.159.61.3,443
2025-10-29T00:25:51.460168,TCP,10.0.3.213,162.159.61.3,443
2025-10-29T00:25:51.460168,TCP,10.0.3.213,162.159.61.3,443
2025-10-29T00:25:51.461171,TCP,10.0.3.213,162.159.61.3,443
2025-10-29T00:25:51.462168,TCP,10.0.3.213,162.159.61.3,443
2025-10-29T00:25:51.482541,TCP,162.159.61.3,10.0.3.213,57630
2025-10-29T00:25:51.483510,TCP,162.159.61.3,10.0.3.213,57630
2025-10-29T00:25:51.484504,TCP,162.159.61.3,10.0.3.213,57630
2025-10-29T00:25:51.484504,TCP,162.159.61.3,10.0.3.213,57630
2025-10-29T00:25:51.485508,TCP,162.159.61.3,10.0.3.213,57630
2025-10-29T00:25:51.486506,TCP,10.0.3.213,162.159.61.3,443
2025-10-29T00:25:51.487502,TCP,162.159.61.3,10.0.3.213,57630
2025-10-29T00:25:51.487502,TCP,162.159.61.3,10.0.3.213,57630
2025-10-29T00:25:51.488505,TCP,162.159.61.3,10.0.3.213,57630
2025-10-29T00:25:51.489499,TCP,10.0.3.213,162.159.61.3,443
2025-10-29T00:25:51.490509,TCP,10.0.3.213,162.159.61.3,443
2025-10-29T00:25:51.490509,TCP,142.251.221.132,10.0.3.213,57663
2025-10-29T00:25:51.546376,TCP,162.159.61.3,10.0.3.213,57630
2025-10-29T00:25:51.558296,TCP,162.159.61.3,10.0.3.213,57630
2025-10-29T00:25:51.559297,TCP,10.0.3.213,162.159.61.3,443
2025-10-29T00:25:51.587736,TCP,162.159.61.3,10.0.3.213,57630
2025-10-29T00:25:51.587736,TCP,10.0.3.213,162.159.61.3,443
2025-10-29T00:25:51.588733,TCP,10.0.3.213,142.250.182.67,443
2025-10-29T00:25:51.619527,TCP,142.250.182.67,10.0.3.213,57886
2025-10-29T00:25:51.620317,TCP,10.0.3.213,142.250.182.67,443
2025-10-29T00:25:51.622314,TCP,10.0.3.213,142.250.182.67,443
2025-10-29T00:25:51.622314,TCP,10.0.3.213,142.250.182.67,443
2025-10-29T00:25:51.680099,TCP,142.250.182.67,10.0.3.213,57886
2025-10-29T00:25:51.681100,TCP,142.250.182.67,10.0.3.213,57886
2025-10-29T00:25:51.681100,TCP,10.0.3.213,142.250.182.67,443
2025-10-29T00:25:51.682101,TCP,10.0.3.213,142.250.182.67,443
2025-10-29T00:25:51.683099,TCP,10.0.3.213,142.250.182.67,443
2025-10-29T00:25:51.684099,TCP,10.0.3.213,142.250.182.67,443
2025-10-29T00:25:51.685098,TCP,10.0.3.213,142.250.182.67,443
2025-10-29T00:25:51.709155,TCP,142.250.182.67,10.0.3.213,57886
2025-10-29T00:25:51.710157,TCP,142.250.182.67,10.0.3.213,57886
2025-10-29T00:25:51.711156,TCP,10.0.3.213,142.250.182.67,443
2025-10-29T00:25:51.712158,TCP,10.0.3.213,142.250.182.67,443
2025-10-29T00:25:51.713158,TCP,10.0.3.213,142.250.66.14,443
2025-10-29T00:25:51.738629,TCP,142.250.66.14,10.0.3.213,56603
2025-10-29T00:25:51.742631,TCP,142.250.182.67,10.0.3.213,57886
2025-10-29T00:25:51.745812,TCP,142.250.182.67,10.0.3.213,57886
2025-10-29T00:25:51.747827,TCP,10.0.3.213,142.250.182.67,443
2025-10-29T00:25:51.747827,TCP,142.250.182.67,10.0.3.213,57886
2025-10-29T00:25:51.748825,TCP,142.250.182.67,10.0.3.213,57886
2025-10-29T00:25:51.749824,TCP,10.0.3.213,142.250.182.67,443
2025-10-29T00:25:51.749824,TCP,10.0.3.213,142.250.182.67,443
2025-10-29T00:25:51.775405,TCP,142.250.182.67,10.0.3.213,57886
2025-10-29T00:25:52.101479,TCP,10.0.3.213,20.42.65.94,443
2025-10-29T00:25:52.302027,TCP,10.0.3.213,20.42.65.94,443
2025-10-29T00:25:52.337141,TCP,20.42.65.94,10.0.3.213,58000
2025-10-29T00:25:52.566471,TCP,20.42.65.94,10.0.3.213,57999
2025-10-29T00:25:52.679772,UDP,10.0.3.213,224.0.0.251,5353
2025-10-29T00:25:52.682777,UDP,10.0.3.213,224.0.0.251,5353
2025-10-29T00:25:52.685813,UDP,10.0.3.213,224.0.0.251,5353
2025-10-29T00:25:53.077838,UDP,10.0.3.213,1.1.1.1,53
2025-10-29T00:25:53.078842,UDP,10.0.3.213,1.1.1.1,53
2025-10-29T00:25:53.096087,UDP,1.1.1.1,10.0.3.213,55276
2025-10-29T00:25:53.112284,UDP,1.1.1.1,10.0.3.213,58433
2025-10-29T00:25:53.113327,TCP,10.0.3.213,23.199.67.169,80
2025-10-29T00:25:53.115304,TCP,10.0.3.213,23.199.67.169,80
2025-10-29T00:25:53.130517,TCP,23.199.67.169,10.0.3.213,57887
2025-10-29T00:25:53.131402,TCP,23.199.67.169,10.0.3.213,57888
2025-10-29T00:25:53.133414,TCP,10.0.3.213,23.199.67.169,80
2025-10-29T00:25:53.134421,TCP,10.0.3.213,23.199.67.169,80
2025-10-29T00:25:53.135400,TCP,10.0.3.213,23.199.67.169,80
2025-10-29T00:25:53.136401,TCP,10.0.3.213,23.199.67.169,80
2025-10-29T00:25:53.137400,TCP,23.199.67.169,10.0.3.213,57888
2025-10-29T00:25:53.138400,TCP,23.199.67.169,10.0.3.213,57887
2025-10-29T00:25:53.155045,TCP,23.199.67.169,10.0.3.213,57887
2025-10-29T00:25:53.156048,TCP,10.0.3.213,23.199.67.169,80
2025-10-29T00:25:53.157046,TCP,10.0.3.213,23.199.67.169,80
2025-10-29T00:25:53.159045,TCP,23.199.67.169,10.0.3.213,57888
2025-10-29T00:25:53.160048,TCP,10.0.3.213,23.199.67.169,80
2025-10-29T00:25:53.161048,TCP,10.0.3.213,23.199.67.169,80
2025-10-29T00:25:53.171978,TCP,23.199.67.169,10.0.3.213,57887
2025-10-29T00:25:53.189954,TCP,23.199.67.169,10.0.3.213,57888
2025-10-29T00:25:54.098691,TCP,10.0.3.213,162.159.135.234,443
2025-10-29T00:25:54.118524,TCP,162.159.135.234,10.0.3.213,51114
2025-10-29T00:25:54.378016,TCP,162.159.135.234,10.0.3.213,51114
2025-10-29T00:25:54.426210,TCP,10.0.3.213,162.159.135.234,443
2025-10-29T00:25:57.810804,TCP,10.0.3.213,13.107.213.58,443
2025-10-29T00:25:57.826937,TCP,13.107.213.58,10.0.3.213,54115
2025-10-29T00:26:02.433270,TCP,142.251.223.10,10.0.3.213,59334
2025-10-29T00:26:02.448172,TCP,10.0.3.213,142.251.223.10,443
2025-10-29T00:26:02.449173,TCP,10.0.3.213,142.251.223.10,443
2025-10-29T00:26:02.473107,TCP,142.251.223.10,10.0.3.213,59334
2025-10-29T00:26:02.474865,TCP,142.251.223.10,10.0.3.213,59334
2025-10-29T00:26:04.664577,UDP,10.0.3.213,1.1.1.1,53
2025-10-29T00:26:04.680476,UDP,10.0.3.213,1.1.1.1,53
2025-10-29T00:26:04.696445,UDP,1.1.1.1,10.0.3.213,55276
2025-10-29T00:26:04.705901,UDP,1.1.1.1,10.0.3.213,57764
2025-10-29T00:26:05.064609,TCP,104.18.39.21,10.0.3.213,56120
2025-10-29T00:26:05.066587,TCP,10.0.3.213,104.18.39.21,443
2025-10-29T00:26:05.086078,TCP,104.18.39.21,10.0.3.213,56120
2025-10-29T00:26:06.659715,TCP,10.0.3.213,23.48.209.252,443
2025-10-29T00:26:06.707177,TCP,23.48.209.252,10.0.3.213,59337
2025-10-29T00:26:06.708209,TCP,23.48.209.252,10.0.3.213,59337
2025-10-29T00:26:06.710184,TCP,10.0.3.213,23.48.209.252,443
2025-10-29T00:26:07.771643,UDP,10.0.3.213,1.1.1.1,53
2025-10-29T00:26:07.773643,UDP,10.0.3.213,1.1.1.1,53
2025-10-29T00:26:07.774643,TCP,10.0.3.213,20.42.65.94,443
2025-10-29T00:26:07.775643,TCP,10.0.3.213,20.42.65.94,443
2025-10-29T00:26:07.776706,TCP,10.0.3.213,20.42.65.94,443
2025-10-29T00:26:07.778645,TCP,10.0.3.213,20.42.65.94,443
2025-10-29T00:26:07.779644,TCP,10.0.3.213,20.42.65.94,443
2025-10-29T00:26:07.780643,TCP,10.0.3.213,20.42.65.94,443
2025-10-29T00:26:07.781642,TCP,10.0.3.213,20.42.65.94,443
2025-10-29T00:26:07.782641,TCP,10.0.3.213,20.42.65.94,443
2025-10-29T00:26:07.783655,UDP,10.0.3.213,1.1.1.1,53
2025-10-29T00:26:07.790245,UDP,1.1.1.1,10.0.3.213,53859
2025-10-29T00:26:07.791244,UDP,1.1.1.1,10.0.3.213,62638
2025-10-29T00:26:07.798357,UDP,1.1.1.1,10.0.3.213,58433
2025-10-29T00:26:08.036843,TCP,20.42.65.94,10.0.3.213,57999
2025-10-29T00:26:08.038882,TCP,20.42.65.94,10.0.3.213,57999
2025-10-29T00:26:08.040022,TCP,20.42.65.94,10.0.3.213,57999
2025-10-29T00:26:08.041308,TCP,20.42.65.94,10.0.3.213,57999
2025-10-29T00:26:08.042322,TCP,20.42.65.94,10.0.3.213,57999
2025-10-29T00:26:08.097427,TCP,10.0.3.213,20.42.65.94,443
2025-10-29T00:26:08.361160,TCP,20.42.65.94,10.0.3.213,57999
2025-10-29T00:26:08.362160,TCP,10.0.3.213,20.42.65.94,443
2025-10-29T00:26:08.673940,TCP,20.42.65.94,10.0.3.213,57999
2025-10-29T00:26:09.670264,TCP,142.251.223.10,10.0.3.213,59334
2025-10-29T00:26:09.681685,TCP,10.0.3.213,142.251.223.10,443
2025-10-29T00:26:09.683657,TCP,10.0.3.213,142.251.223.10,443
2025-10-29T00:26:09.697799,TCP,142.251.223.10,10.0.3.213,59334
2025-10-29T00:26:09.699808,TCP,142.251.223.10,10.0.3.213,59334
2025-10-29T00:26:16.459851,TCP,57.144.213.33,10.0.3.213,59336
2025-10-29T00:26:16.460846,TCP,10.0.3.213,57.144.213.33,5222
2025-10-29T00:26:16.532235,TCP,57.144.213.33,10.0.3.213,59336
2025-10-29T00:26:16.641279,TCP,10.0.3.213,4.213.25.240,443
2025-10-29T00:26:16.681003,TCP,4.213.25.240,10.0.3.213,51113
2025-10-29T00:26:16.735855,TCP,10.0.3.213,4.213.25.240,443
2025-10-29T00:26:17.607376,TCP,10.0.3.213,106.51.156.138,443
2025-10-29T00:26:17.643792,TCP,106.51.156.138,10.0.3.213,59339
2025-10-29T00:26:18.748067,TCP,10.0.3.213,162.159.135.232,443
2025-10-29T00:26:18.794487,TCP,162.159.135.232,10.0.3.213,59346
2025-10-29T00:26:19.496672,TCP,10.0.3.213,74.125.68.188,443
2025-10-29T00:26:19.561116,TCP,74.125.68.188,10.0.3.213,49611
2025-10-29T00:26:19.933650,TCP,10.0.3.213,104.18.39.21,443
2025-10-29T00:26:19.951164,TCP,104.18.39.21,10.0.3.213,56120
2025-10-29T00:26:19.952163,TCP,10.0.3.213,142.251.43.234,443
2025-10-29T00:26:19.954165,TCP,10.0.3.213,142.251.221.132,443
2025-10-29T00:26:19.984170,TCP,142.251.43.234,10.0.3.213,60324
2025-10-29T00:26:19.985170,TCP,10.0.3.213,142.251.43.234,443
2025-10-29T00:26:19.987170,TCP,142.251.221.132,10.0.3.213,49862
2025-10-29T00:26:19.993169,TCP,10.0.3.213,142.251.221.132,443
2025-10-29T00:26:19.996172,TCP,10.0.3.213,142.251.221.132,443
2025-10-29T00:26:19.998678,TCP,10.0.3.213,142.251.221.132,443
2025-10-29T00:26:20.042685,TCP,142.251.221.132,10.0.3.213,49862
2025-10-29T00:26:20.044687,TCP,142.251.221.132,10.0.3.213,49862
2025-10-29T00:26:20.045689,TCP,10.0.3.213,142.251.221.132,443
2025-10-29T00:26:20.046689,TCP,142.251.221.132,10.0.3.213,49862
2025-10-29T00:26:20.047687,TCP,10.0.3.213,142.251.221.132,443
2025-10-29T00:26:20.048688,TCP,10.0.3.213,142.251.221.132,443
2025-10-29T00:26:20.049688,TCP,10.0.3.213,142.251.221.132,443
2025-10-29T00:26:20.050687,TCP,10.0.3.213,142.251.221.132,443
2025-10-29T00:26:20.062687,TCP,10.0.3.213,142.251.221.132,443
2025-10-29T00:26:20.064686,TCP,10.0.3.213,142.251.221.132,443
2025-10-29T00:26:20.066686,TCP,10.0.3.213,142.251.221.132,443
2025-10-29T00:26:20.073688,TCP,142.251.221.132,10.0.3.213,49862
2025-10-29T00:26:20.074687,TCP,142.251.221.132,10.0.3.213,49862
2025-10-29T00:26:20.076690,TCP,10.0.3.213,142.251.221.132,443
2025-10-29T00:26:20.077688,TCP,10.0.3.213,142.251.221.132,443
2025-10-29T00:26:20.079690,TCP,142.251.221.132,10.0.3.213,49862
2025-10-29T00:26:20.080688,TCP,10.0.3.213,142.251.221.132,443
2025-10-29T00:26:20.092695,TCP,142.251.221.132,10.0.3.213,49862
2025-10-29T00:26:20.096691,TCP,10.0.3.213,142.251.221.132,443
2025-10-29T00:26:20.106219,TCP,142.251.221.132,10.0.3.213,49862
2025-10-29T00:26:20.113219,TCP,142.251.221.132,10.0.3.213,54110
2025-10-29T00:26:20.115222,TCP,10.0.3.213,142.251.221.132,443
2025-10-29T00:26:20.116222,TCP,10.0.3.213,142.251.221.132,443
2025-10-29T00:26:20.117223,TCP,10.0.3.213,142.251.221.132,443
2025-10-29T00:26:20.135250,TCP,142.251.221.132,10.0.3.213,49862
2025-10-29T00:26:20.137220,TCP,142.251.221.132,10.0.3.213,49862
2025-10-29T00:26:20.138224,TCP,142.251.221.132,10.0.3.213,49862
2025-10-29T00:26:20.139222,TCP,10.0.3.213,142.251.221.132,443
2025-10-29T00:26:20.140223,TCP,142.251.221.132,10.0.3.213,49862
2025-10-29T00:26:20.141220,TCP,10.0.3.213,142.251.221.132,443
2025-10-29T00:26:20.142224,TCP,10.0.3.213,142.251.221.132,443
2025-10-29T00:26:20.144225,TCP,10.0.3.213,142.250.182.67,443
2025-10-29T00:26:20.145221,TCP,10.0.3.213,142.250.182.67,443
2025-10-29T00:26:20.146221,TCP,10.0.3.213,142.250.182.67,443
2025-10-29T00:26:20.153247,TCP,10.0.3.213,142.251.221.132,443
2025-10-29T00:26:20.155221,TCP,142.251.221.132,10.0.3.213,54110
2025-10-29T00:26:20.175128,TCP,142.250.182.67,10.0.3.213,57886
2025-10-29T00:26:20.177132,TCP,142.250.182.67,10.0.3.213,57886
2025-10-29T00:26:20.178129,TCP,142.251.221.132,10.0.3.213,49862
2025-10-29T00:26:20.185141,TCP,142.250.182.67,10.0.3.213,57886
2025-10-29T00:26:20.186140,TCP,142.251.221.132,10.0.3.213,54110
2025-10-29T00:26:20.187144,TCP,142.251.221.132,10.0.3.213,54110
2025-10-29T00:26:20.188139,TCP,10.0.3.213,142.251.221.132,443
2025-10-29T00:26:20.189139,TCP,10.0.3.213,142.251.221.132,443
2025-10-29T00:26:20.190139,TCP,10.0.3.213,142.251.221.132,443
2025-10-29T00:26:20.191141,TCP,10.0.3.213,142.251.221.132,443
2025-10-29T00:26:20.196142,TCP,142.251.221.132,10.0.3.213,49862
2025-10-29T00:26:20.197139,TCP,142.251.221.132,10.0.3.213,49862
2025-10-29T00:26:20.197139,TCP,142.251.221.132,10.0.3.213,49862
2025-10-29T00:26:20.198646,TCP,10.0.3.213,142.251.221.132,443
2025-10-29T00:26:20.211399,TCP,104.18.39.21,10.0.3.213,56120
2025-10-29T00:26:20.212394,TCP,142.251.221.132,10.0.3.213,49862
2025-10-29T00:26:20.213394,TCP,10.0.3.213,142.251.221.132,443
2025-10-29T00:26:20.214422,TCP,142.251.221.132,10.0.3.213,49862
2025-10-29T00:26:20.214422,TCP,142.251.221.132,10.0.3.213,49862
2025-10-29T00:26:20.216395,TCP,10.0.3.213,142.251.221.132,443
2025-10-29T00:26:20.217394,TCP,142.251.221.132,10.0.3.213,49862
